LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AZ
1700426646.683709,34872.000,2249,3,AZ,1,100,0.280
1700426646.724580,34911.000,2266,3,AZ,1,100,0.287
1700426646.765451,34950.000,2266,3,AZ,1,100,0.272
1700426646.806322,34989.000,2266,3,AZ,1,100,0.263
1700426646.846145,35027.000,2285,2,AZ,1,100,0.279
1700426646.885968,35065.000,2285,2,AZ,1,100,0.285
1700426646.926840,35104.000,2301,3,AZ,1,100,0.261
1700426646.967711,35143.000,2301,3,AZ,1,100,0.270
1700426647.008582,35182.000,2301,3,AZ,1,100,0.268
1700426647.049453,35221.000,2318,3,AZ,1,100,0.259
1700426647.090324,35260.000,2318,3,AZ,1,100,0.268
1700426647.131196,35299.000,2318,3,AZ,1,100,0.258
1700426647.172067,35338.000,2334,2,AZ,1,100,0.241
1700426647.212938,35377.000,2334,2,AZ,1,100,0.230
1700426647.253809,35416.000,2351,3,AZ,1,100,0.222
1700426647.294680,35455.000,2351,3,AZ,1,100,0.192
1700426647.335552,35494.000,2351,3,AZ,1,100,0.208
1700426647.376423,35533.000,2368,2,AZ,1,100,0.258
1700426647.417294,35572.000,2368,2,AZ,1,100,0.275
1700426647.457466,35610.333,2385,3,AZ,1,100,0.235
1700426647.497639,35648.667,2385,3,AZ,1,100,0.213
1700426647.537812,35687.000,2385,3,AZ,1,100,0.221
1700426647.578683,35726.000,2400,3,AZ,1,100,0.248
1700426647.619554,35765.000,2400,3,AZ,1,100,0.168
1700426647.660425,35804.000,2400,3,AZ,1,100,0.161
1700426647.696406,35838.333,2418,3,AZ,1,100,0.241
1700426647.732386,35872.667,2418,3,AZ,1,100,0.278
1700426647.768367,35907.000,2418,3,AZ,1,100,0.290
1700426647.810286,35947.000,2436,2,AZ,1,100,0.280
1700426647.852205,35987.000,2436,2,AZ,1,100,0.264
1700426647.893076,36026.000,2453,3,AZ,1,100,0.241
1700426647.933948,36065.000,2453,3,AZ,1,100,0.240
1700426647.974819,36104.000,2453,3,AZ,1,100,0.196
1700426648.015690,36143.000,2468,2,AZ,1,100,0.210
1700426648.056561,36182.000,2468,2,AZ,1,100,0.246
1700426648.097432,36221.000,2486,3,AZ,1,100,0.213
1700426648.138303,36260.000,2486,3,AZ,1,100,0.246
1700426648.179175,36299.000,2486,3,AZ,1,100,0.265
1700426648.220046,36338.000,2502,2,AZ,1,100,0.244
1700426648.260917,36377.000,2502,2,AZ,1,100,0.228
1700426648.301090,36415.333,2521,3,AZ,1,100,0.243
1700426648.341262,36453.667,2521,3,AZ,1,100,0.278
1700426648.381434,36492.000,2521,3,AZ,1,100,0.270
1700426648.423354,36532.000,2538,3,AZ,1,100,0.252
1700426648.465273,36572.000,2538,3,AZ,1,100,0.219
1700426648.507192,36612.000,2538,3,AZ,1,100,0.243
1700426648.548063,36651.000,2554,2,AZ,1,100,0.246
1700426648.588934,36690.000,2554,2,AZ,1,100,0.249
1700426648.629806,36729.000,2570,3,AZ,1,100,0.222
1700426648.670677,36768.000,2570,3,AZ,1,100,0.203
1700426648.711548,36807.000,2570,3,AZ,1,100,0.241
1700426648.752419,36846.000,2588,2,AZ,1,100,0.233
1700426648.793290,36885.000,2588,2,AZ,1,100,0.231
1700426648.834162,36924.000,2606,3,AZ,1,100,0.265
1700426648.875033,36963.000,2606,3,AZ,1,100,0.234
1700426648.915904,37002.000,2606,3,AZ,1,100,0.227
1700426648.957037,37041.250,2628,4,AZ,1,100,0.197
1700426648.998170,37080.500,2628,4,AZ,1,100,0.211
1700426649.039303,37119.750,2628,4,AZ,1,100,0.186
1700426649.080436,37159.000,2628,4,AZ,1,100,0.228
1700426649.122006,37198.667,2645,3,AZ,1,100,0.220
1700426649.163576,37238.333,2645,3,AZ,1,100,0.198
1700426649.205146,37278.000,2645,3,AZ,1,100,0.150
1700426649.246017,37317.000,2662,2,AZ,1,100,0.219
1700426649.286888,37356.000,2662,2,AZ,1,100,0.205
1700426649.327760,37395.000,2677,3,AZ,1,100,0.227
1700426649.368631,37434.000,2677,3,AZ,1,100,0.216
1700426649.409502,37473.000,2677,3,AZ,1,100,0.220
1700426649.446181,37508.000,2695,3,AZ,1,100,0.162
1700426649.482860,37543.000,2695,3,AZ,1,100,0.170
1700426649.519540,37578.000,2695,3,AZ,1,100,0.235
1700426649.560760,37617.333,2711,3,AZ,1,100,0.163
1700426649.601981,37656.667,2711,3,AZ,1,100,0.221
1700426649.643201,37696.000,2711,3,AZ,1,100,0.209
1700426649.684072,37735.000,2728,2,AZ,1,100,0.188
1700426649.724943,37774.000,2728,2,AZ,1,100,0.200
1700426649.765465,37812.667,2744,3,AZ,1,100,0.213
1700426649.805987,37851.333,2744,3,AZ,1,100,0.176
1700426649.846509,37890.000,2744,3,AZ,1,100,0.190
1700426649.886856,37928.500,2763,2,AZ,1,100,0.204
1700426649.927203,37967.000,2763,2,AZ,1,100,0.200
1700426649.968075,38006.000,2779,3,AZ,1,100,0.203
1700426650.008946,38045.000,2779,3,AZ,1,100,0.197
1700426650.049817,38084.000,2779,3,AZ,1,100,0.191
1700426650.091387,38123.667,2797,3,AZ,1,100,0.199
1700426650.132957,38163.333,2797,3,AZ,1,100,0.199
1700426650.174526,38203.000,2797,3,AZ,1,100,0.203
1700426650.215922,38242.500,2813,2,AZ,1,100,0.195
1700426650.257317,38282.000,2813,2,AZ,1,100,0.206
1700426650.298188,38321.000,2829,3,AZ,1,100,0.199
1700426650.339059,38360.000,2829,3,AZ,1,100,0.201
1700426650.379930,38399.000,2829,3,AZ,1,100,0.202
1700426650.420802,38438.000,2846,2,AZ,1,100,0.203
1700426650.461673,38477.000,2846,2,AZ,1,100,0.194
1700426650.501845,38515.333,2863,3,AZ,1,100,0.197
1700426650.542018,38553.667,2863,3,AZ,1,100,0.196
1700426650.582190,38592.000,2863,3,AZ,1,100,0.202
1700426650.623061,38631.000,2879,2,AZ,1,100,0.199
1700426650.663933,38670.000,2879,2,AZ,1,100,0.196
1700426650.705590,38709.750,2897,4,AZ,1,100,0.200
1700426650.747247,38749.500,2897,4,AZ,1,100,0.205
1700426650.788904,38789.250,2897,4,AZ,1,100,0.202
1700426650.830561,38829.000,2897,4,AZ,1,100,0.203
1700426650.871782,38868.333,2914,3,AZ,1,100,0.209
1700426650.913002,38907.667,2914,3,AZ,1,100,0.199
1700426650.954223,38947.000,2914,3,AZ,1,100,0.205
1700426650.995094,38986.000,2931,2,AZ,1,100,0.199
1700426651.035965,39025.000,2931,2,AZ,1,100,0.198
1700426651.076836,39064.000,2947,3,AZ,1,100,0.205
1700426651.117707,39103.000,2947,3,AZ,1,100,0.200
1700426651.158579,39142.000,2947,3,AZ,1,100,0.206
1700426651.194909,39176.667,2965,3,AZ,1,100,0.213
1700426651.231239,39211.333,2965,3,AZ,1,100,0.208
1700426651.267569,39246.000,2965,3,AZ,1,100,0.206
1700426651.307392,39284.000,2981,2,AZ,1,100,0.206
1700426651.347215,39322.000,2981,2,AZ,1,100,0.196
1700426651.388086,39361.000,2997,3,AZ,1,100,0.239
1700426651.428957,39400.000,2997,3,AZ,1,100,0.205
1700426651.469828,39439.000,2997,3,AZ,1,100,0.178
1700426651.510700,39478.000,3014,2,AZ,1,100,0.204
1700426651.551571,39517.000,3014,2,AZ,1,100,0.226
1700426651.592442,39556.000,3031,3,AZ,1,100,0.206
1700426651.633313,39595.000,3031,3,AZ,1,100,0.190
1700426651.674184,39634.000,3031,3,AZ,1,100,0.202
1700426651.715055,39673.000,3047,3,AZ,1,100,0.213
1700426651.755927,39712.000,3047,3,AZ,1,100,0.196
1700426651.796798,39751.000,3047,3,AZ,1,100,0.183
1700426651.837669,39790.000,3064,2,AZ,1,100,0.195
1700426651.878540,39829.000,3064,2,AZ,1,100,0.192
1700426651.918713,39867.333,3082,3,AZ,1,100,0.198
1700426651.958885,39905.667,3082,3,AZ,1,100,0.209
1700426651.999058,39944.000,3082,3,AZ,1,100,0.161
1700426652.039929,39983.000,3099,2,AZ,1,100,0.192
1700426652.080800,40022.000,3099,2,AZ,1,100,0.195
1700426652.121671,40061.000,3116,3,AZ,1,100,0.204
1700426652.162543,40100.000,3116,3,AZ,1,100,0.189
1700426652.203414,40139.000,3116,3,AZ,1,100,0.218
1700426652.244285,40178.000,3133,3,AZ,1,100,0.180
1700426652.285156,40217.000,3133,3,AZ,1,100,0.179
1700426652.326027,40256.000,3133,3,AZ,1,100,0.208
1700426652.366899,40295.000,3148,2,AZ,1,100,0.206
1700426652.407770,40334.000,3148,2,AZ,1,100,0.185
1700426652.449689,40374.000,3168,3,AZ,1,100,0.194
1700426652.491608,40414.000,3168,3,AZ,1,100,0.191
1700426652.533527,40454.000,3168,3,AZ,1,100,0.172
1700426652.574922,40493.500,3184,2,AZ,1,100,0.188
1700426652.616318,40533.000,3184,2,AZ,1,100,0.227
1700426652.657189,40572.000,3201,3,AZ,1,100,0.222
1700426652.698060,40611.000,3201,3,AZ,1,100,0.178
1700426652.738931,40650.000,3201,3,AZ,1,100,0.197
1700426652.779104,40688.333,3216,3,AZ,1,100,0.200
1700426652.819276,40726.667,3216,3,AZ,1,100,0.099
1700426652.859448,40765.000,3216,3,AZ,1,100,0.208
1700426652.899796,40803.500,3236,2,AZ,1,100,0.187
1700426652.940143,40842.000,3236,2,AZ,1,100,0.192
1700426652.976124,40876.333,3252,3,AZ,1,100,0.230
1700426653.012104,40910.667,3252,3,AZ,1,100,0.218
1700426653.048085,40945.000,3252,3,AZ,1,100,0.146
1700426653.088956,40984.000,3269,3,AZ,1,100,0.199
1700426653.129827,41023.000,3269,3,AZ,1,100,0.163
1700426653.170698,41062.000,3269,3,AZ,1,100,0.186
1700426653.211570,41101.000,3286,2,AZ,1,100,0.185
1700426653.252441,41140.000,3286,2,AZ,1,100,0.211
1700426653.293312,41179.000,3302,3,AZ,1,100,0.146
1700426653.334183,41218.000,3302,3,AZ,1,100,0.166
1700426653.375054,41257.000,3302,3,AZ,1,100,0.219
1700426653.415227,41295.333,3318,3,AZ,1,100,0.172
1700426653.455399,41333.667,3318,3,AZ,1,100,0.164
1700426653.495572,41372.000,3318,3,AZ,1,100,0.187
1700426653.537491,41412.000,3338,2,AZ,1,100,0.183
1700426653.579410,41452.000,3338,2,AZ,1,100,0.185
1700426653.620631,41491.333,3354,3,AZ,1,100,0.176
1700426653.661851,41530.667,3354,3,AZ,1,100,0.173
1700426653.703072,41570.000,3354,3,AZ,1,100,0.192
1700426653.743943,41609.000,3370,2,AZ,1,100,0.177
1700426653.784814,41648.000,3370,2,AZ,1,100,0.187
1700426653.825685,41687.000,3387,3,AZ,1,100,0.195
1700426653.866556,41726.000,3387,3,AZ,1,100,0.172
1700426653.907428,41765.000,3387,3,AZ,1,100,0.179
1700426653.948299,41804.000,3406,2,AZ,1,100,0.172
1700426653.989170,41843.000,3406,2,AZ,1,100,0.178
1700426654.030041,41882.000,3422,3,AZ,1,100,0.172
1700426654.070912,41921.000,3422,3,AZ,1,100,0.174
1700426654.111783,41960.000,3422,3,AZ,1,100,0.164
1700426654.152655,41999.000,3440,3,AZ,1,100,0.171
1700426654.193526,42038.000,3440,3,AZ,1,100,0.174
1700426654.234397,42077.000,3440,3,AZ,1,100,0.164
1700426654.274849,42115.600,3462,5,AZ,1,100,0.167
1700426654.315301,42154.200,3462,5,AZ,1,100,0.168
1700426654.355753,42192.800,3462,5,AZ,1,100,0.172
1700426654.396205,42231.400,3462,5,AZ,1,100,0.168
1700426654.436657,42270.000,3462,5,AZ,1,100,0.165
1700426654.477528,42309.000,3479,3,AZ,1,100,0.172
1700426654.518399,42348.000,3479,3,AZ,1,100,0.167
1700426654.559270,42387.000,3479,3,AZ,1,100,0.168
1700426654.600142,42426.000,3496,3,AZ,1,100,0.167
1700426654.641013,42465.000,3496,3,AZ,1,100,0.167
1700426654.681884,42504.000,3496,3,AZ,1,100,0.167
1700426654.722755,42543.000,3512,2,AZ,1,100,0.163
1700426654.763626,42582.000,3512,2,AZ,1,100,0.162
1700426654.799607,42616.333,3528,3,AZ,1,100,0.170
1700426654.835588,42650.667,3528,3,AZ,1,100,0.158
1700426654.871568,42685.000,3528,3,AZ,1,100,0.165
1700426654.911741,42723.333,3547,3,AZ,1,100,0.172
1700426654.951913,42761.667,3547,3,AZ,1,100,0.158
1700426654.992086,42800.000,3547,3,AZ,1,100,0.170
1700426655.032957,42839.000,3564,2,AZ,1,100,0.181
1700426655.073828,42878.000,3564,2,AZ,1,100,0.167
1700426655.114699,42917.000,3580,3,AZ,1,100,0.165
1700426655.155571,42956.000,3580,3,AZ,1,100,0.176
1700426655.196442,42995.000,3580,3,AZ,1,100,0.183
1700426655.238361,43035.000,3598,3,AZ,1,100,0.176
1700426655.280280,43075.000,3598,3,AZ,1,100,0.175
1700426655.322199,43115.000,3598,3,AZ,1,100,0.178
1700426655.363070,43154.000,3613,2,AZ,1,100,0.181
1700426655.403941,43193.000,3613,2,AZ,1,100,0.177
1700426655.444813,43232.000,3630,3,AZ,1,100,0.184
1700426655.485684,43271.000,3630,3,AZ,1,100,0.188
1700426655.526555,43310.000,3630,3,AZ,1,100,0.179
1700426655.567426,43349.000,3649,2,AZ,1,100,0.174
1700426655.608297,43388.000,3649,2,AZ,1,100,0.188
1700426655.649168,43427.000,3666,3,AZ,1,100,0.196
1700426655.690040,43466.000,3666,3,AZ,1,100,0.186
1700426655.730911,43505.000,3666,3,AZ,1,100,0.185
1700426655.771782,43544.000,3682,3,AZ,1,100,0.190
1700426655.812653,43583.000,3682,3,AZ,1,100,0.154
1700426655.853524,43622.000,3682,3,AZ,1,100,0.145
1700426655.895443,43662.000,3699,2,AZ,1,100,0.145
1700426655.937363,43702.000,3699,2,AZ,1,100,0.117
1700426655.978583,43741.333,3718,3,AZ,1,100,0.112
1700426656.019804,43780.667,3718,3,AZ,1,100,0.142
1700426656.061024,43820.000,3718,3,AZ,1,100,0.157
1700426656.101895,43859.000,3735,2,AZ,1,100,0.125
1700426656.142766,43898.000,3735,2,AZ,1,100,0.136
1700426656.183638,43937.000,3752,3,AZ,1,100,0.187
1700426656.224509,43976.000,3752,3,AZ,1,100,0.183
1700426656.265380,44015.000,3752,3,AZ,1,100,0.134
1700426656.306251,44054.000,3768,3,AZ,1,100,0.157
1700426656.347122,44093.000,3768,3,AZ,1,100,0.156
1700426656.387994,44132.000,3768,3,AZ,1,100,0.247
1700426656.427817,44170.000,3784,2,AZ,1,100,0.284
1700426656.467640,44208.000,3784,2,AZ,1,100,0.206
1700426656.504669,44243.333,3801,3,AZ,1,100,0.077
1700426656.541697,44278.667,3801,3,AZ,1,100,-0.032
1700426656.578726,44314.000,3801,3,AZ,1,100,0.010
1700426656.619597,44353.000,3818,3,AZ,1,100,-0.090
1700426656.660468,44392.000,3818,3,AZ,1,100,-0.035
1700426656.701339,44431.000,3818,3,AZ,1,100,-0.005
1700426656.742211,44470.000,3834,2,AZ,1,100,0.071
1700426656.783082,44509.000,3834,2,AZ,1,100,0.125
1700426656.823953,44548.000,3850,3,AZ,1,100,0.101
1700426656.864824,44587.000,3850,3,AZ,1,100,0.093
1700426656.905695,44626.000,3850,3,AZ,1,100,0.073
1700426656.947614,44666.000,3868,2,AZ,1,100,0.051
1700426656.989534,44706.000,3868,2,AZ,1,100,-0.003
1700426657.030754,44745.333,3886,3,AZ,1,100,-0.043
1700426657.071975,44784.667,3886,3,AZ,1,100,-0.099
1700426657.113195,44824.000,3886,3,AZ,1,100,-0.026
1700426657.154066,44863.000,3903,3,AZ,1,100,-0.036
1700426657.194937,44902.000,3903,3,AZ,1,100,-0.084
1700426657.235809,44941.000,3903,3,AZ,1,100,-0.263
1700426657.276156,44979.500,3919,2,AZ,1,100,-0.181
1700426657.316503,45018.000,3919,2,AZ,1,100,-0.124
1700426657.357025,45056.667,3936,3,AZ,1,100,-0.325
1700426657.397547,45095.333,3936,3,AZ,1,100,-0.340
1700426657.438069,45134.000,3936,3,AZ,1,100,-0.278
1700426657.478940,45173.000,3952,2,AZ,1,100,-0.230
1700426657.519811,45212.000,3952,2,AZ,1,100,-0.262
1700426657.561730,45252.000,3970,3,AZ,1,100,-0.254
1700426657.603649,45292.000,3970,3,AZ,1,100,-0.277
1700426657.645568,45332.000,3970,3,AZ,1,100,-0.329
1700426657.686964,45371.500,3985,2,AZ,1,100,-0.290
1700426657.728359,45411.000,3985,2,AZ,1,100,-0.269
1700426657.769230,45450.000,4002,3,AZ,1,100,-0.227
1700426657.810101,45489.000,4002,3,AZ,1,100,-0.197
1700426657.850972,45528.000,4002,3,AZ,1,100,-0.179
1700426657.891145,45566.333,4018,3,AZ,1,100,-0.115
1700426657.931317,45604.667,4018,3,AZ,1,100,-0.128
1700426657.971490,45643.000,4018,3,AZ,1,100,-0.223
1700426658.011837,45681.500,4038,2,AZ,1,100,-0.242
1700426658.052184,45720.000,4038,2,AZ,1,100,-0.268
1700426658.093055,45759.000,4054,3,AZ,1,100,-0.155
1700426658.133927,45798.000,4054,3,AZ,1,100,-0.277
1700426658.174798,45837.000,4054,3,AZ,1,100,-0.244
1700426658.216717,45877.000,4070,2,AZ,1,100,-0.151
1700426658.258636,45917.000,4070,2,AZ,1,100,-0.176
1700426658.299857,45956.333,4087,3,AZ,1,100,-0.171
1700426658.341077,45995.667,4087,3,AZ,1,100,-0.237
1700426658.382298,46035.000,4087,3,AZ,1,100,-0.201
1700426658.418628,46069.667,4104,3,AZ,1,100,-0.145
1700426658.454957,46104.333,4104,3,AZ,1,100,-0.283
1700426658.491287,46139.000,4104,3,AZ,1,100,-0.228
1700426658.532159,46178.000,4120,2,AZ,1,100,-0.265
1700426658.573030,46217.000,4120,2,AZ,1,100,-0.305
1700426658.613901,46256.000,4137,3,AZ,1,100,-0.246
1700426658.654772,46295.000,4137,3,AZ,1,100,-0.254
1700426658.695643,46334.000,4137,3,AZ,1,100,-0.185
1700426658.735816,46372.333,4153,3,AZ,1,100,-0.113
1700426658.775988,46410.667,4153,3,AZ,1,100,-0.121
1700426658.816161,46449.000,4153,3,AZ,1,100,-0.130
1700426658.857032,46488.000,4170,2,AZ,1,100,-0.172
1700426658.897903,46527.000,4170,2,AZ,1,100,-0.120
1700426658.938774,46566.000,4187,3,AZ,1,100,-0.132
1700426658.979645,46605.000,4187,3,AZ,1,100,-0.124
1700426659.020517,46644.000,4187,3,AZ,1,100,-0.052
1700426659.061388,46683.000,4206,2,AZ,1,100,0.005
1700426659.102259,46722.000,4206,2,AZ,1,100,0.032
1700426659.143130,46761.000,4221,3,AZ,1,100,0.121
1700426659.184001,46800.000,4221,3,AZ,1,100,0.050
1700426659.224873,46839.000,4221,3,AZ,1,100,-0.028
1700426659.265744,46878.000,4239,3,AZ,1,100,0.041
1700426659.306615,46917.000,4239,3,AZ,1,100,0.028
1700426659.347486,46956.000,4239,3,AZ,1,100,-0.027
1700426659.387833,46994.500,4255,2,AZ,1,100,-0.136
1700426659.428181,47033.000,4255,2,AZ,1,100,-0.125
1700426659.468703,47071.667,4272,3,AZ,1,100,-0.054
1700426659.509224,47110.333,4272,3,AZ,1,100,0.051
1700426659.549746,47149.000,4272,3,AZ,1,100,0.081
1700426659.590617,47188.000,4287,2,AZ,1,100,0.053
1700426659.631489,47227.000,4287,2,AZ,1,100,-0.022
1700426659.672360,47266.000,4312,5,AZ,1,100,-0.079
1700426659.713231,47305.000,4312,5,AZ,1,100,-0.085
1700426659.754102,47344.000,4312,5,AZ,1,100,-0.064
1700426659.794973,47383.000,4312,5,AZ,1,100,-0.044
1700426659.835844,47422.000,4312,5,AZ,1,100,-0.024
1700426659.876716,47461.000,4328,2,AZ,1,100,-0.010
1700426659.917587,47500.000,4328,2,AZ,1,100,-0.004
1700426659.959157,47539.667,4345,3,AZ,1,100,-0.053
1700426660.000726,47579.333,4345,3,AZ,1,100,-0.062
1700426660.042296,47619.000,4345,3,AZ,1,100,-0.102
1700426660.083167,47658.000,4363,2,AZ,1,100,-0.068
1700426660.124039,47697.000,4363,2,AZ,1,100,-0.129
1700426660.160368,47731.667,4380,3,AZ,1,100,-0.079
1700426660.196698,47766.333,4380,3,AZ,1,100,-0.089
1700426660.233028,47801.000,4380,3,AZ,1,100,-0.046
1700426660.273550,47839.667,4397,3,AZ,1,100,0.029
1700426660.314072,47878.333,4397,3,AZ,1,100,-0.137
1700426660.354594,47917.000,4397,3,AZ,1,100,0.086
1700426660.396164,47956.667,4413,3,AZ,1,100,0.101
1700426660.437734,47996.333,4413,3,AZ,1,100,-0.020
1700426660.479303,48036.000,4413,3,AZ,1,100,-0.115
1700426660.520175,48075.000,4429,2,AZ,1,100,-0.082
1700426660.561046,48114.000,4429,2,AZ,1,100,-0.061
1700426660.601917,48153.000,4446,3,AZ,1,100,-0.008
1700426660.642788,48192.000,4446,3,AZ,1,100,0.041
1700426660.683659,48231.000,4446,3,AZ,1,100,0.005
1700426660.724530,48270.000,4463,2,AZ,1,100,0.047
1700426660.765402,48309.000,4463,2,AZ,1,100,0.074
1700426660.806273,48348.000,4479,3,AZ,1,100,-0.004
1700426660.847144,48387.000,4479,3,AZ,1,100,0.010
1700426660.888015,48426.000,4479,3,AZ,1,100,0.058
1700426660.929236,48465.333,4495,3,AZ,1,100,0.084
1700426660.970456,48504.667,4495,3,AZ,1,100,0.060
1700426661.011677,48544.000,4495,3,AZ,1,100,0.035
1700426661.053596,48584.000,4513,2,AZ,1,100,0.035
1700426661.095515,48624.000,4513,2,AZ,1,100,0.131
1700426661.136386,48663.000,4531,3,AZ,1,100,0.015
1700426661.177258,48702.000,4531,3,AZ,1,100,-0.081
1700426661.218129,48741.000,4531,3,AZ,1,100,-0.054
1700426661.259000,48780.000,4548,2,AZ,1,100,-0.026
1700426661.299871,48819.000,4548,2,AZ,1,100,0.027
1700426661.340742,48858.000,4564,3,AZ,1,100,0.021
1700426661.381613,48897.000,4564,3,AZ,1,100,0.045
1700426661.422485,48936.000,4564,3,AZ,1,100,0.023
1700426661.463356,48975.000,4581,2,AZ,1,100,0.016
1700426661.504227,49014.000,4581,2,AZ,1,100,0.054
1700426661.545098,49053.000,4597,3,AZ,1,100,0.030
1700426661.585969,49092.000,4597,3,AZ,1,100,0.031
1700426661.626840,49131.000,4597,3,AZ,1,100,0.037
1700426661.667362,49169.667,4615,3,AZ,1,100,0.018
1700426661.707884,49208.333,4615,3,AZ,1,100,-0.034
1700426661.748406,49247.000,4615,3,AZ,1,100,-0.046
1700426661.788753,49285.500,4630,2,AZ,1,100,0.014
1700426661.829100,49324.000,4630,2,AZ,1,100,-0.013
1700426661.869972,49363.000,4647,3,AZ,1,100,-0.020
1700426661.910843,49402.000,4647,3,AZ,1,100,-0.119
1700426661.951714,49441.000,4647,3,AZ,1,100,0.043
1700426661.988393,49476.000,4663,3,AZ,1,100,-0.002
1700426662.025072,49511.000,4663,3,AZ,1,100,0.042
1700426662.061752,49546.000,4663,3,AZ,1,100,0.051
1700426662.103671,49586.000,4683,2,AZ,1,100,0.020
1700426662.145590,49626.000,4683,2,AZ,1,100,0.032
1700426662.186461,49665.000,4699,3,AZ,1,100,-0.043
1700426662.227332,49704.000,4699,3,AZ,1,100,0.030
1700426662.268203,49743.000,4699,3,AZ,1,100,0.011
1700426662.309075,49782.000,4715,2,AZ,1,100,-0.015
1700426662.349946,49821.000,4715,2,AZ,1,100,0.035
1700426662.390118,49859.333,4734,3,AZ,1,100,0.041
1700426662.430291,49897.667,4734,3,AZ,1,100,0.103
1700426662.470464,49936.000,4734,3,AZ,1,100,0.170
1700426662.511335,49975.000,4751,3,AZ,1,100,0.199
1700426662.552206,50014.000,4751,3,AZ,1,100,0.209
1700426662.593077,50053.000,4751,3,AZ,1,100,0.211
1700426662.634472,50092.500,4767,2,AZ,1,100,0.167
1700426662.675867,50132.000,4767,2,AZ,1,100,0.194
1700426662.717787,50172.000,4784,3,AZ,1,100,0.229
1700426662.759706,50212.000,4784,3,AZ,1,100,0.207
1700426662.801625,50252.000,4784,3,AZ,1,100,0.215
1700426662.842496,50291.000,4800,2,AZ,1,100,0.232
1700426662.883367,50330.000,4800,2,AZ,1,100,0.290
1700426662.924238,50369.000,4817,3,AZ,1,100,0.280
1700426662.965110,50408.000,4817,3,AZ,1,100,0.277
1700426663.005981,50447.000,4817,3,AZ,1,100,0.306
1700426663.046852,50486.000,4834,2,AZ,1,100,0.303
1700426663.087723,50525.000,4834,2,AZ,1,100,0.329
1700426663.128594,50564.000,4853,3,AZ,1,100,0.323
1700426663.169466,50603.000,4853,3,AZ,1,100,0.259
1700426663.210337,50642.000,4853,3,AZ,1,100,0.228
1700426663.250859,50680.667,4868,3,AZ,1,100,0.192
1700426663.291380,50719.333,4868,3,AZ,1,100,0.226
1700426663.331902,50758.000,4868,3,AZ,1,100,0.310
1700426663.373821,50798.000,4886,2,AZ,1,100,0.332
1700426663.415740,50838.000,4886,2,AZ,1,100,0.248
1700426663.456612,50877.000,4902,3,AZ,1,100,0.261
1700426663.497483,50916.000,4902,3,AZ,1,100,0.284
1700426663.538354,50955.000,4902,3,AZ,1,100,0.258
1700426663.579225,50994.000,4919,2,AZ,1,100,0.292
1700426663.620096,51033.000,4919,2,AZ,1,100,0.310
1700426663.656426,51067.667,4934,3,AZ,1,100,0.276
1700426663.692756,51102.333,4934,3,AZ,1,100,0.271
1700426663.729086,51137.000,4934,3,AZ,1,100,0.251
